land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,SOIL_CONCEPTUAL_STORAGE
0.0001113132790217771,0.10290931819043125,0.0,0.0,0.0,0.0001113132790217771,0.5553748350484801
0.0001113120632380526,0.10290819419628379,0.0,0.0,0.0,0.0001113120632380526,0.5493267591226367
0.00011672752445682585,0.10791479742105851,0.0,0.0,5.416783840083324e-06,0.00011131074061674252,0.54336593303652
0.00012715624648122284,0.1175561688958694,0.0,0.0,1.5846933772287503e-05,0.00011130931270893534,0.537491098119666
0.00014221527438508814,0.13147826613185393,0.0,0.0,3.09074931649262e-05,0.00011130778122016194,0.5317108695987621
0.0001615412332955227,0.14934514843311128,0.0,0.0,5.023508559346156e-05,0.00011130614770206115,0.5260166756106238
0.00018478960984135334,0.17083831259457474,0.0,0.0,7.348519638177303e-05,0.00011130441345958032,0.5203947706045249
0.0002116338369379695,0.19565584678401693,0.0,0.0,0.0001003312568054945,0.000111302580132475,0.5148638232150874
0.00024176434835297448,0.22351155648636567,0.0,0.0,0.00013046369919293143,0.00011130064916004304,0.5094126655437655
0.0002748880947654454,0.25413451709965645,0.0,0.0,0.00016358947280461564,0.00011129862196082975,0.5040401465401751
0.00031072768657417827,0.28726828145977834,0.0,0.0,0.00019943118664124832,0.00011129649993292996,0.4987451317590415
0.0003490207031363598,0.3226702412304364,0.0,0.0,0.0002377264186820792,0.00011129428445428061,0.4935265031206528
0.0003895190295734474,0.36011101377904536,0.0,0.0,0.00027822705269049555,0.0001112919768829518,0.48838315867477017
0.00043198821990161093,0.399373853389726,0.0,0.0,0.00032069864155136716,0.00011128957835024375,0.4833024626732046
0.0004762068864972108,0.4402540868230877,0.0,0.0,0.00036491979614205696,0.0001112870903551538,0.47830491678067594
0.0005219659632364539,0.482558432087572,0.0,0.0,0.00041068144903820395,0.00011128451419825,0.4733794657301261
0.0005690684315955,0.526104745218528,0.0,0.0,0.00045778658025735156,0.00011128185133814838,0.46853492521734125
0.0006173286383923027,0.5707213895293706,0.0,0.0,0.0005060495392463065,0.0001112790991459962,0.46354344601421044
0.0006665719116546979,0.6162468804809648,0.0,0.0,0.000555295654325092,0.000111276257329606,0.4585352724791109
0.0007166311130270122,0.6625266983755982,0.0,0.0,0.0006053577870722639,0.00011127332595474834,0.45353035692431354
0.0007673480318898682,0.7094145772231418,0.0,0.0,0.0006560777260963102,0.00011127030579355801,0.4485680753080744
0.0008185732588259125,0.7567723877598985,0.0,0.0,0.0007073060605116292,0.0001112671983142833,0.44368723554914585
0.0008701663106388697,0.8044702530289315,0.0,0.0,0.0007589023047908849,0.00011126400584798479,0.4389359414608524
0.000921995731710188,0.8523866420844607,0.0,0.0,0.0008107350008413754,0.00011126073086881253,0.43432217995051015
0.0009739393033172172,0.9004085635068764,0.0,0.0,0.0008626819264412953,0.00011125737687592192,0.4299031014034684
0.0010258837092036138,0.9484312562220043,0.0,0.0,0.0009146297629466028,0.00011125394625701097,0.4256167628766976
0.0010777248523111003,0.996358482320162,0.0,0.0,0.0009664744120066553,0.0001112504403044451,0.4214021150191003
0.0011293666017383576,1.0441013686174963,0.0,0.0,0.0010181197412696223,0.00011124686046873524,0.4172679793570794
0.0011807196166349924,1.0915773193439304,0.0,0.0,0.001069476408632348,0.00011124320800264446,0.4132033386782456
0.0012317011398527155,1.1387098253733245,0.0,0.0,0.0011204616557118612,0.00011123948414085433,0.4092071904445654
0.001282234540143245,1.1854280409846456,0.0,0.0,0.001170998850396614,0.00011123568974663111,0.4052588351016484
0.0013322490064260704,1.2316665012119914,0.0,0.0,0.0012210171807552626,0.0001112318256708078,0.4013575831869101
0.0013816789991858483,1.2773646146605362,0.0,0.0,0.001270451106433886,0.0001112278927519624,0.397502755183987
0.0014304639889700873,1.3224664217471913,0.0,0.0,0.001319240097153492,0.0001112238918165954,0.3936936813792519
0.0014785482059615036,1.3669203631798152,0.0,0.0,0.0013673283822822004,0.00011121982367930316,0.3899297017203994
0.0015258804001940678,1.4106790582765367,0.0,0.0,0.0014146647110511168,0.00011121568914295108,0.38621016567707095
0.0015724136123512573,1.4536990930683447,0.0,0.0,0.0014612021229988275,0.00011121148935242973,0.3825541435825105
0.0016181049535041003,1.495940816666529,0.0,0.0,0.001506897728244792,0.00011120722525930833,0.37895086344187034
0.001662915650559054,1.5373683832793232,0.0,0.0,0.001551712752757623,0.00011120289780143108,0.37539956439713834
0.0017068106982538397,1.5779494304814554,0.0,0.0,0.0015956121903507215,0.00011119850790311822,0.37189949656647725
0.0017497586593569283,1.617654894498227,0.0,0.0,0.0016385646016440205,0.00011119405771290789,0.3685189110624514
0.0017917314641157983,1.656458824795082,0.0,0.0,0.0016805419218392627,0.00011118954227653548,0.36486185464676496
0.0018327051328721209,1.6943390521365906,0.0,0.0,0.0017215201713870172,0.0001111849614851037,0.3611984206691068
0.0018726544181738624,1.7312722352098604,0.0,0.0,0.001761474102765687,0.00011118031540817532,0.35753855687200825
0.0019115564044309542,1.7672371885124005,0.0,0.0,0.0018003807997861907,0.00011117560464476357,0.3539117789703994
0.0019493905200722351,1.8022148935912388,0.0,0.0,0.0018382196894030068,0.00011117083066922828,0.3503668883630798
0.001986138799873741,1.8361887415658755,0.0,0.0,0.0018749728044087524,0.00011116599546498888,0.34693227095845824
0.002021786379452449,1.8691449902886024,0.0,0.0,0.0019106252782888971,0.00011116110116355155,0.343616191689418
