time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2017-01-01 00:00:00,0.0,280.00375,79.45602,100203.055,0.004654612,284.50302,-0.17742397,-2.0172753,0.0
2017-01-01 01:00:00,0.0,277.33405,0.0,99974.77,0.0046434705,282.60196,1.0095612,-1.5797057,0.0
2017-01-01 02:00:00,0.0,274.09534,0.0,100029.875,0.0045982446,280.57327,2.1914313,-1.1450777,0.0
2017-01-01 03:00:00,0.0,255.88684,0.0,100424.81,0.004392274,280.0306,3.373808,-0.71438384,0.0
2017-01-01 04:00:00,0.0,254.19281,0.0,100214.75,0.004507219,279.37326,3.4030914,-1.4524184,0.0
2017-01-01 05:00:00,0.0,252.53401,0.0,100138.65,0.0045022145,278.83847,3.429454,-2.1847112,0.0
2017-01-01 06:00:00,0.0,248.31293,0.0,100398.88,0.004528861,277.81516,3.4625323,-2.923648,0.0
2017-01-01 07:00:00,0.0,249.54512,0.0,100112.19,0.0044266325,278.25964,3.6426785,-2.4099028,0.0
2017-01-01 08:00:00,0.0,248.23811,0.0,100101.74,0.0045264442,277.7933,3.8348331,-1.8904033,0.0
2017-01-01 09:00:00,0.0,247.08952,0.0,100414.44,0.004551504,278.17783,4.015886,-1.373339,0.0
2017-01-01 10:00:00,0.0,250.60974,0.0,100153.27,0.0050011384,278.72824,4.0799522,-1.2584187,0.0
2017-01-01 11:00:00,0.0,256.22006,0.0,100196.914,0.005343703,279.9437,4.147308,-1.1446643,0.0
2017-01-01 12:00:00,0.0,252.77306,0.0,100382.1,0.0054961224,280.34177,4.2181773,-1.0374098,0.0
2017-01-01 13:00:00,0.015625,250.82317,0.0,99966.125,0.0051937555,279.74936,4.1598907,-1.2307583,4.340278e-06
2017-01-01 14:00:00,0.03125,251.97034,0.0,100015.57,0.005336473,279.6018,4.1058574,-1.4332356,8.680556e-06
2017-01-01 15:00:00,0.03125,254.0287,0.0,100372.586,0.005327206,279.93433,4.054998,-1.633522,8.680556e-06
