time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2016-12-01 00:00:00,0.015625,276.88177,78.80252,101941.92,0.007749259,284.8494,3.1764286,-2.5548325,4.340278e-06
2016-12-01 01:00:00,0.015625,281.55667,0.0,101926.68,0.007266725,284.99057,2.793321,-2.4488702,4.340278e-06
2016-12-01 02:00:00,0.015625,282.67807,0.0,101887.97,0.007047372,284.11456,2.415478,-2.3424714,4.340278e-06
2016-12-01 03:00:00,0.015625,280.11084,0.0,101884.37,0.0068867086,283.37372,2.0447826,-2.2334728,4.340278e-06
2016-12-01 04:00:00,0.015625,280.5424,0.0,101920.64,0.006888623,283.12778,1.9231466,-2.4640644,4.340278e-06
2016-12-01 05:00:00,0.015808767,279.3825,0.0,101890.37,0.006553104,282.70685,1.8074383,-2.687723,4.391324e-06
2016-12-01 06:00:00,0.015808767,289.9293,0.0,101955.08,0.0064440924,282.56473,1.6871656,-2.9126244,4.391324e-06
2016-12-01 07:00:00,0.015808767,288.23282,0.0,101980.02,0.006302286,282.21222,1.5656636,-3.0844674,4.391324e-06
2016-12-01 08:00:00,0.015808767,283.797,0.0,102015.83,0.0059502064,281.36438,1.440332,-3.258638,4.391324e-06
2016-12-01 09:00:00,0.015808767,303.26917,0.0,101989.81,0.0058895457,280.4383,1.315642,-3.4325619,4.391324e-06
2016-12-01 10:00:00,0.015808767,301.4038,0.0,102007.664,0.005741358,279.9605,1.1777483,-3.3341722,4.391324e-06
2016-12-01 11:00:00,0.015808767,298.79523,0.0,101998.17,0.0056791943,279.22717,1.0432929,-3.2307913,4.391324e-06
2016-12-01 12:00:00,0.015808767,276.72656,0.0,102027.97,0.005458946,278.3323,0.9058467,-3.127908,4.391324e-06
2016-12-01 13:00:00,0.0,278.13016,0.0,102005.13,0.005265733,278.25708,0.7420564,-3.2861469,0.0
2016-12-01 14:00:00,0.0,279.43533,0.0,102044.23,0.005204185,278.0392,0.5775449,-3.4591646,0.0
2016-12-01 15:00:00,0.0,245.07947,0.0,102028.01,0.0049257446,277.1795,0.4121864,-3.6183012,0.0
2016-12-01 16:00:00,0.0,244.939,129.66342,102083.945,0.0053963102,278.52805,0.8071863,-4.2762556,0.0
2016-12-01 17:00:00,0.0,253.7828,261.3003,102130.695,0.00636446,281.9786,1.1948649,-4.9312506,0.0
2016-12-01 18:00:00,0.0,270.66376,402.22876,102133.21,0.006244594,284.27722,1.5866013,-5.584548,0.0
