divide_id,gw_Coeff,gw_Zmax,gw_Expon,bexp_soil_layers_stag=1,bexp_soil_layers_stag=2,bexp_soil_layers_stag=3,bexp_soil_layers_stag=4,ISLTYP,IVGTYP,dksat_soil_layers_stag=1,dksat_soil_layers_stag=2,dksat_soil_layers_stag=3,dksat_soil_layers_stag=4,psisat_soil_layers_stag=1,psisat_soil_layers_stag=2,psisat_soil_layers_stag=3,psisat_soil_layers_stag=4,cwpvt,mfsno,mp,quartz_soil_layers_stag=1,quartz_soil_layers_stag=2,quartz_soil_layers_stag=3,quartz_soil_layers_stag=4,refkdt,slope,smcmax_soil_layers_stag=1,smcmax_soil_layers_stag=2,smcmax_soil_layers_stag=3,smcmax_soil_layers_stag=4,smcwlt_soil_layers_stag=1,smcwlt_soil_layers_stag=2,smcwlt_soil_layers_stag=3,smcwlt_soil_layers_stag=4,vcmx25
cat-3400594,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,14,2.8498911089964917e-07,2.8498911089964917e-07,2.8498911089964917e-07,2.8498911089964917e-07,0.06593409137207377,0.06593409137207377,0.06593409137207377,0.06593409137207377,0.26914891600608826,2.0,5.8679120260755715,0.6283673713997341,0.6283673713997341,0.6283673713997341,0.6283673713997341,3.538438081741333,0.11897246539592743,0.4297057998753851,0.4297057998753851,0.4297057998753851,0.4297057998753851,0.044550091075384476,0.044550091075384476,0.044550091075384476,0.044550091075384476,37.72622204418616
cat-3400547,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,14,1.2348391501846887e-06,1.2348391501846887e-06,1.2348391501846887e-06,1.2348391501846887e-06,0.05464231695063194,0.05464231695063194,0.05464231695063194,0.05464231695063194,0.26914891600608826,2.0,4.766575200479033,0.5066108055579776,0.5066108055579776,0.5066108055579776,0.5066108055579776,3.5384380817413326,0.11897246539592744,0.4428820400228692,0.4428820400228692,0.4428820400228692,0.4428820400228692,0.06791918143820885,0.06791918143820885,0.06791918143820885,0.06791918143820885,41.60134692654836
cat-3400559,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,8,1.5490584100879724e-06,1.5490584100879724e-06,1.5490584100879724e-06,1.5490584100879724e-06,0.012611877099623412,0.012611877099623412,0.012611877099623412,0.012611877099623412,0.2571046973648111,2.0,6.050434702170927,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.1828819674772793,0.14244864974634502,0.43091751366020214,0.43091751366020214,0.43091751366020214,0.43091751366020214,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,36.53881661186957
cat-3400620,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,8,7.804287048416799e-08,7.804287048416799e-08,7.804287048416799e-08,7.804287048416799e-08,0.017665948328098195,0.017665948328098195,0.017665948328098195,0.017665948328098195,0.26914891600608826,2.0,6.976497142875489,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.538438081741333,0.11897246539592743,0.43137189745903015,0.43137189745903015,0.43137189745903015,0.43137189745903015,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,33.825593580227476
cat-3400560,0.005,148.389556885,1.0,4.010045051574707,4.010045051574707,4.010045051574707,4.010045051574707,9,8,1.4960983934753407e-06,1.4960983934753407e-06,1.4960983934753407e-06,1.4960983934753407e-06,0.052492517211732766,0.052492517211732766,0.052492517211732766,0.052492517211732766,0.26914891600608826,2.0,6.697339953031147,0.4596099528821454,0.4596099528821454,0.4596099528821454,0.4596099528821454,3.5384380817413335,0.11897246539592742,0.4486748555626283,0.4486748555626283,0.4486748555626283,0.4486748555626283,0.07844737150750763,0.07844737150750763,0.07844737150750763,0.07844737150750763,34.8078262154344
cat-3400587,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,8,2.781358971668434e-07,2.781358971668434e-07,2.781358971668434e-07,2.781358971668434e-07,0.028312506106920727,0.028312506106920727,0.028312506106920727,0.028312506106920727,0.26361569912744,2.0,6.704241808938317,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.3750925670717464,0.12975762492871837,0.4311631496622703,0.4311631496622703,0.4311631496622703,0.4311631496622703,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,34.56671550524583
cat-3400619,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,8,1.0496785281478886e-07,1.0496785281478886e-07,1.0496785281478886e-07,1.0496785281478886e-07,0.023723620198818164,0.023723620198818164,0.023723620198818164,0.023723620198818164,0.26914891600608826,2.0,7.109982967376709,0.6000000238418578,0.6000000238418578,0.6000000238418578,0.6000000238418578,3.538438081741333,0.11897246539592743,0.43137189745903015,0.43137189745903015,0.43137189745903015,0.43137189745903015,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,33.35591506958008
cat-3400588,0.005,148.389556885,1.0,4.010045051574707,4.010045051574707,4.010045051574707,4.010045051574707,9,7,2.0336361116869134e-07,2.0336361116869134e-07,2.0336361116869134e-07,2.0336361116869134e-07,0.04704949911322347,0.04704949911322347,0.04704949911322347,0.04704949911322347,0.26914891600608826,2.0,7.109982967376708,0.43729414504074277,0.43729414504074277,0.43729414504074277,0.43729414504074277,3.5384380817413335,0.11897246539592743,0.45142526009970224,0.45142526009970224,0.45142526009970224,0.45142526009970224,0.0834461120223801,0.0834461120223801,0.0834461120223801,0.0834461120223801,33.355915069580085
cat-3400621,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,14,3.6975817906127215e-07,3.6975817906127215e-07,3.6975817906127215e-07,3.6975817906127215e-07,0.08419890235666731,0.08419890235666731,0.08419890235666731,0.08419890235666731,0.26914891600608826,2.0,5.1340978619434505,0.4936782554948086,0.4936782554948086,0.4936782554948086,0.4936782554948086,3.538438081741333,0.11897246539592743,0.44447596593505073,0.44447596593505073,0.44447596593505073,0.44447596593505073,0.07081607239643985,0.07081607239643985,0.07081607239643985,0.07081607239643985,40.30819466179835
cat-3400561,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,14,4.454100546817011e-06,4.454100546817011e-06,4.454100546817011e-06,4.454100546817011e-06,0.13721939700001803,0.13721939700001803,0.13721939700001803,0.13721939700001803,0.26914891600608826,2.0,6.053889827079106,0.5612608792503724,0.5612608792503724,0.5612608792503724,0.5612608792503724,3.538438081741333,0.11897246539592743,0.4361464644298529,0.4361464644298529,0.4361464644298529,0.4361464644298529,0.055677566012568507,0.055677566012568507,0.055677566012568507,0.055677566012568507,37.07184711774579
cat-3400617,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,8,1.9701686466866026e-07,1.9701686466866026e-07,1.9701686466866026e-07,1.9701686466866026e-07,0.045581137875394334,0.045581137875394334,0.045581137875394334,0.045581137875394334,0.26914891600608826,2.0,7.0916921990895885,0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858,3.5384380817413326,0.11897246539592742,0.4313718974590302,0.4313718974590302,0.4313718974590302,0.4313718974590302,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,33.42027232129419
cat-3400565,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,7,1.834944860991357e-06,1.834944860991357e-06,1.834944860991357e-06,1.834944860991357e-06,0.0390257157680243,0.0390257157680243,0.0390257157680243,0.0390257157680243,0.26420838569289845,2.0,6.989684580419934,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.3925892049581368,0.12860238028503232,0.4311855095331053,0.4311855095331053,0.4311855095331053,0.4311855095331053,0.0469999983906746,0.0469999983906746,0.0469999983906746,0.0469999983906746,33.55975969046125
cat-3400616,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,7,3.96982858671849e-08,3.96982858671849e-08,3.96982858671849e-08,3.96982858671849e-08,0.014489785551548133,0.014489785551548133,0.014489785551548133,0.014489785551548133,0.2682483404582727,2.0,7.100695681761964,0.6000000238418578,0.6000000238418578,0.6000000238418578,0.6000000238418578,3.5118522855249528,0.12072783684937646,0.43133792207625643,0.43133792207625643,0.43133792207625643,0.43133792207625643,0.046999998390674584,0.046999998390674584,0.046999998390674584,0.046999998390674584,33.34521447699336
cat-3400618,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,14,1.295958625114258e-07,1.295958625114258e-07,1.295958625114258e-07,1.295958625114258e-07,0.029982848864986516,0.029982848864986516,0.029982848864986516,0.029982848864986516,0.26914891600608826,2.0,5.812365473349888,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,3.5384380817413335,0.11897246539592743,0.4313718974590301,0.4313718974590301,0.4313718974590301,0.4313718974590301,0.04699999839067459,0.04699999839067459,0.04699999839067459,0.04699999839067459,37.92166618406603
cat-3400566,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,7,4.444108758303265e-06,4.444108758303265e-06,4.444108758303265e-06,4.444108758303265e-06,0.040024662685682784,0.040024662685682784,0.040024662685682784,0.040024662685682784,0.26914891600608826,2.0,6.6076100306938725,0.4755408401433183,0.4755408401433183,0.4755408401433183,0.4755408401433183,3.5384380817413326,0.11897246539592743,0.4467113871139777,0.4467113871139777,0.4467113871139777,0.4467113871139777,0.0748788530762571,0.0748788530762571,0.0748788530762571,0.0748788530762571,35.12354675311211
cat-3400582,0.005,148.389556885,1.0,4.010045051574707,4.010045051574707,4.010045051574707,4.010045051574707,9,7,1.5884938881035057e-07,1.5884938881035057e-07,1.5884938881035057e-07,1.5884938881035057e-07,0.031833001162882055,0.031833001162882055,0.031833001162882055,0.031833001162882055,0.26914891600608826,2.0,7.034276080550233,0.3719445388265847,0.3719445388265847,0.3719445388265847,0.3719445388265847,3.538438081741333,0.11897246539592743,0.45947954407206887,0.45947954407206887,0.45947954407206887,0.45947954407206887,0.09808442252116517,0.09808442252116517,0.09808442252116517,0.09808442252116517,33.74413327223322
cat-3400622,0.005,148.389556885,1.0,2.3265130519866943,2.3265130519866943,2.3265130519866943,2.3265130519866943,3,14,2.066114853561704e-07,2.066114853561704e-07,2.066114853561704e-07,2.066114853561704e-07,0.04676901043810486,0.04676901043810486,0.04676901043810486,0.04676901043810486,0.26914891600608826,2.0,5.110635540858658,0.6122070458126484,0.6122070458126484,0.6122070458126484,0.6122070458126484,3.538438081741333,0.11897246539592743,0.43196613394989114,0.43196613394989114,0.43196613394989114,0.43196613394989114,0.04874299766543008,0.04874299766543008,0.04874299766543008,0.04874299766543008,40.390748356654065
cat-3400601,0.005,148.389556885,1.0,4.010045051574707,4.010045051574707,4.010045051574707,4.010045051574707,9,7,1.1816715335179894e-07,1.1816715335179894e-07,1.1816715335179894e-07,1.1816715335179894e-07,0.027338742388016504,0.027338742388016504,0.027338742388016504,0.027338742388016504,0.26914891600608826,2.0,7.109982967376709,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,3.538438081741333,0.11897246539592744,0.46218419075012207,0.46218419075012207,0.46218419075012207,0.46218419075012207,0.10300000011920929,0.10300000011920929,0.10300000011920929,0.10300000011920929,33.98569753711367
