time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2016-12-01 00:00:00,0.0078125,273.32593,81.85755,100821.5,0.007151962,283.86996,3.4221776,-3.2439353,2.170139e-06
2016-12-01 01:00:00,0.0078125,276.73468,0.0,100464.836,0.0070449733,283.46243,3.115764,-3.2625792,2.170139e-06
2016-12-01 02:00:00,0.0078125,277.56094,0.0,100505.164,0.006571518,282.63364,2.8039532,-3.2738454,2.170139e-06
2016-12-01 03:00:00,0.0078125,275.04477,0.0,100816.98,0.006423848,282.1128,2.4992476,-3.2885296,2.170139e-06
2016-12-01 04:00:00,0.0078125,275.40356,0.0,100581.88,0.006471696,282.1081,2.4787486,-3.591655,2.170139e-06
2016-12-01 05:00:00,0.00390625,274.35135,0.0,100578.79,0.0064410972,281.80698,2.4579642,-3.895097,1.0850695e-06
2016-12-01 06:00:00,0.00390625,285.9366,0.0,100821.79,0.0064520743,281.79062,2.4363036,-4.195767,1.0850695e-06
2016-12-01 07:00:00,0.00390625,282.54785,0.0,100526.87,0.006131969,281.21582,2.2897928,-4.4500055,1.0850695e-06
2016-12-01 08:00:00,0.00390625,280.48056,0.0,100608.38,0.0058795237,280.88217,2.141886,-4.7058797,1.0850695e-06
2016-12-01 09:00:00,0.00390625,297.76764,0.0,100897.055,0.0056784214,280.3967,1.9993438,-4.959635,1.0850695e-06
2016-12-01 10:00:00,0.00390625,300.53702,0.0,100626.164,0.0058685434,280.65854,1.8102924,-4.7618947,1.0850695e-06
2016-12-01 11:00:00,0.00390625,298.25754,0.0,100623.26,0.005610479,280.1206,1.6197577,-4.56819,1.0850695e-06
2016-12-01 12:00:00,0.00390625,282.80322,0.0,100906.97,0.005334928,279.3522,1.433251,-4.37685,1.0850695e-06
2016-12-01 13:00:00,0.0,282.113,0.0,100529.125,0.005197766,278.78973,1.2110583,-4.535313,0.0
2016-12-01 14:00:00,0.0,283.96164,0.0,100616.336,0.0051069735,278.75677,0.9861345,-4.704628,0.0
2016-12-01 15:00:00,0.0,249.06789,0.0,100948.91,0.004912915,278.59164,0.7602245,-4.865539,0.0
2016-12-01 16:00:00,0.0,247.84206,124.72294,100692.31,0.0052095377,279.67126,1.1217849,-5.399299,0.0
2016-12-01 17:00:00,0.0,254.95024,252.63716,100696.07,0.0061473516,282.50925,1.4856119,-5.9405193,0.0
2016-12-01 18:00:00,0.0,271.08258,389.60336,101010.57,0.0057433136,284.70847,1.8437761,-6.474708,0.0
2016-12-01 19:00:00,0.0,273.7352,469.7938,100637.945,0.0054204236,286.2133,1.7707634,-6.7688026,0.0
2016-12-01 20:00:00,0.0,272.60562,491.21158,100611.43,0.0048169834,287.0191,1.6944958,-7.0609627,0.0
2016-12-01 21:00:00,0.0,272.77695,454.66202,100891.18,0.0045816093,287.87637,1.625803,-7.35057,0.0
2016-12-01 22:00:00,0.0,273.54227,373.39877,100552.6,0.004621487,287.67752,2.0673487,-7.133694,0.0
2016-12-01 23:00:00,0.0,274.0643,265.4769,100586.99,0.004343923,287.73563,2.5114224,-6.9087214,0.0
2016-12-02 00:00:00,0.0,252.76408,75.78832,100838.77,0.004319019,286.98526,2.9578533,-6.6909204,0.0
2016-12-02 01:00:00,0.0,247.54909,0.0,100561.336,0.0043686186,284.17154,2.5807035,-6.183347,0.0
2016-12-02 02:00:00,0.0,246.77281,0.0,100586.12,0.0044572675,282.54172,2.20173,-5.6703095,0.0
2016-12-02 03:00:00,0.0,242.13269,0.0,100932.01,0.0044251815,281.48633,1.8251415,-5.1678452,0.0
2016-12-02 04:00:00,0.0,240.22493,0.0,100664.49,0.0046975636,280.29337,1.7798057,-5.2544765,0.0
2016-12-02 05:00:00,0.0,244.65942,0.0,100735.65,0.004852187,280.99066,1.742292,-5.3392234,0.0
2016-12-02 06:00:00,0.0,243.83734,0.0,100984.06,0.0046412176,281.0356,1.6955757,-5.428683,0.0
2016-12-02 07:00:00,0.0,245.62605,0.0,100689.65,0.004481521,281.39816,1.24839,-5.6055417,0.0
2016-12-02 08:00:00,0.0,248.40077,0.0,100734.4,0.0043122116,282.04166,0.7980351,-5.7848415,0.0
2016-12-02 09:00:00,0.0,244.34485,0.0,101022.66,0.0043523824,281.78793,0.34832713,-5.9596825,0.0
2016-12-02 10:00:00,0.0,245.31628,0.0,100746.27,0.004086514,281.98486,0.32152078,-6.008909,0.0
2016-12-02 11:00:00,0.0,246.99327,0.0,100717.94,0.0038241877,282.3859,0.2992204,-6.067166,0.0
2016-12-02 12:00:00,0.0,233.99298,0.0,101031.055,0.0036574863,281.51746,0.2741246,-6.121345,0.0
2016-12-02 13:00:00,0.0,234.3879,0.0,100710.414,0.0035128293,281.48587,0.08691,-6.0102196,0.0
2016-12-02 14:00:00,0.0,234.81207,0.0,100858.44,0.0035910595,281.13303,-0.10567816,-5.898934,0.0
2016-12-02 15:00:00,0.0,242.5252,0.0,101251.59,0.0035992898,280.7328,-0.2946022,-5.7904506,0.0
2016-12-02 16:00:00,0.0,237.50053,125.22294,101000.5,0.003712456,280.78427,0.041102473,-6.6851482,0.0
2016-12-02 17:00:00,0.0,243.32121,256.0898,101080.03,0.0038493136,283.8568,0.3700578,-7.5702324,0.0
2016-12-02 18:00:00,0.0,264.24588,388.93198,101324.02,0.0036104417,285.7715,0.70499516,-8.462663,0.0
2016-12-02 19:00:00,0.0,267.55527,469.58084,100974.15,0.0036813181,287.32715,0.67715913,-8.479222,0.0
2016-12-02 20:00:00,0.0,268.23593,491.4576,100921.4,0.00359386,288.39902,0.64759177,-8.507257,0.0
