time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2016-12-01 00:00:00,0.015625,277.64474,78.03629,101902.12,0.007665607,284.72168,3.2195737,-2.4775198,4.340278e-06
2016-12-01 01:00:00,0.015625,282.83545,0.0,101992.67,0.007187618,285.00476,2.8404982,-2.3996868,4.340278e-06
2016-12-01 02:00:00,0.015625,283.6397,0.0,101937.16,0.006973091,284.07092,2.467425,-2.3210986,4.340278e-06
2016-12-01 03:00:00,0.015625,279.84506,0.0,101871.96,0.0067820144,283.5404,2.0966501,-2.240428,4.340278e-06
2016-12-01 04:00:00,0.015625,278.04633,0.0,101963.62,0.00666382,282.82077,1.9632926,-2.4592962,4.340278e-06
2016-12-01 05:00:00,0.015581804,277.2947,0.0,101936.54,0.0064638956,282.41562,1.8327943,-2.6840944,4.328279e-06
2016-12-01 06:00:00,0.015581804,289.67224,0.0,101943.55,0.00637095,282.5558,1.7016944,-2.904846,4.328279e-06
2016-12-01 07:00:00,0.015581804,287.1106,0.0,102047.76,0.0061757937,282.00604,1.6011106,-3.0800052,4.328279e-06
2016-12-01 08:00:00,0.015581804,282.91916,0.0,102042.63,0.0058113416,281.20624,1.5004026,-3.2562075,4.328279e-06
2016-12-01 09:00:00,0.015581804,303.35712,0.0,101978.11,0.0057466025,280.46777,1.4018203,-3.4337413,4.328279e-06
2016-12-01 10:00:00,0.015581804,302.0308,0.0,102007.68,0.005649376,280.0854,1.2472618,-3.3426907,4.328279e-06
2016-12-01 11:00:00,0.015581804,302.11246,0.0,102016.414,0.005618333,279.9648,1.0970638,-3.2523038,4.328279e-06
2016-12-01 12:00:00,0.015581804,281.2843,0.0,102020.46,0.0054525402,279.2635,0.9432067,-3.1572225,4.328279e-06
2016-12-01 13:00:00,0.0,280.03174,0.0,102056.305,0.0052890233,278.5027,0.7844112,-3.336169,0.0
2016-12-01 14:00:00,0.0,280.05466,0.0,102091.09,0.005136644,278.04276,0.62150323,-3.5193567,0.0
2016-12-01 15:00:00,0.0,248.23842,0.0,102011.54,0.0050715613,277.7851,0.461789,-3.6973584,0.0
2016-12-01 16:00:00,0.0,247.6627,127.00411,102107.414,0.0055642095,279.0145,0.85178494,-4.3149633,0.0
