0, 2017-01-01 00:00:00, 3.05687
1, 2017-01-01 01:00:00, 3.05657
2, 2017-01-01 02:00:00, 3.05627
3, 2017-01-01 03:00:00, 3.05597
4, 2017-01-01 04:00:00, 3.05567
5, 2017-01-01 05:00:00, 3.05536
6, 2017-01-01 06:00:00, 3.05506
7, 2017-01-01 07:00:00, 3.05476
8, 2017-01-01 08:00:00, 3.05446
9, 2017-01-01 09:00:00, 3.05416
10, 2017-01-01 10:00:00, 3.05386
11, 2017-01-01 11:00:00, 3.05356
12, 2017-01-01 12:00:00, 3.05326
13, 2017-01-01 13:00:00, 3.05297
14, 2017-01-01 14:00:00, 3.05283
15, 2017-01-01 15:00:00, 3.05262
16, 2017-01-01 16:00:00, 3.05213
17, 2017-01-01 17:00:00, 3.05177
18, 2017-01-01 18:00:00, 3.05147
19, 2017-01-01 19:00:00, 3.05117
20, 2017-01-01 20:00:00, 3.05087
21, 2017-01-01 21:00:00, 3.05057
22, 2017-01-01 22:00:00, 3.05027
23, 2017-01-01 23:00:00, 3.04997
24, 2017-01-02 00:00:00, 3.04967
25, 2017-01-02 01:00:00, 3.04937
26, 2017-01-02 02:00:00, 3.04907
27, 2017-01-02 03:00:00, 3.04881
28, 2017-01-02 04:00:00, 3.04854
29, 2017-01-02 05:00:00, 3.05425
30, 2017-01-02 06:00:00, 3.05625
31, 2017-01-02 07:00:00, 3.05389
32, 2017-01-02 08:00:00, 3.04979
33, 2017-01-02 09:00:00, 3.05182
34, 2017-01-02 10:00:00, 3.05327
35, 2017-01-02 11:00:00, 3.06082
36, 2017-01-02 12:00:00, 3.07365
37, 2017-01-02 13:00:00, 3.09446
38, 2017-01-02 14:00:00, 3.08105
39, 2017-01-02 15:00:00, 3.05376
40, 2017-01-02 16:00:00, 3.05152
41, 2017-01-02 17:00:00, 3.04666
42, 2017-01-02 18:00:00, 3.04475
43, 2017-01-02 19:00:00, 3.04707
44, 2017-01-02 20:00:00, 3.04651
45, 2017-01-02 21:00:00, 3.04623
46, 2017-01-02 22:00:00, 3.04616
47, 2017-01-02 23:00:00, 3.04439
48, 2017-01-03 00:00:00, 3.04294
49, 2017-01-03 01:00:00, 3.04219
50, 2017-01-03 02:00:00, 3.0419
51, 2017-01-03 03:00:00, 3.0416
52, 2017-01-03 04:00:00, 3.04134
53, 2017-01-03 05:00:00, 3.04397
54, 2017-01-03 06:00:00, 3.04789
55, 2017-01-03 07:00:00, 3.05078
56, 2017-01-03 08:00:00, 3.14867
57, 2017-01-03 09:00:00, 3.25078
58, 2017-01-03 10:00:00, 3.18212
59, 2017-01-03 11:00:00, 3.13211
60, 2017-01-03 12:00:00, 3.05752
61, 2017-01-03 13:00:00, 3.3746
62, 2017-01-03 14:00:00, 3.12071
63, 2017-01-03 15:00:00, 3.05042
64, 2017-01-03 16:00:00, 3.09282
65, 2017-01-03 17:00:00, 3.08269
66, 2017-01-03 18:00:00, 3.04808
67, 2017-01-03 19:00:00, 3.16475
68, 2017-01-03 20:00:00, 3.35995
69, 2017-01-03 21:00:00, 3.76917
70, 2017-01-03 22:00:00, 3.86486
71, 2017-01-03 23:00:00, 3.38527
72, 2017-01-04 00:00:00, 4.30037
73, 2017-01-04 01:00:00, 4.22044
74, 2017-01-04 02:00:00, 4.80613
75, 2017-01-04 03:00:00, 3.54735
76, 2017-01-04 04:00:00, 4.39759
77, 2017-01-04 05:00:00, 4.1189
78, 2017-01-04 06:00:00, 4.17372
79, 2017-01-04 07:00:00, 8.17564
80, 2017-01-04 08:00:00, 9.73202
81, 2017-01-04 09:00:00, 6.13803
82, 2017-01-04 10:00:00, 5.27106
83, 2017-01-04 11:00:00, 5.44194
84, 2017-01-04 12:00:00, 6.77659
85, 2017-01-04 13:00:00, 3.83868
86, 2017-01-04 14:00:00, 3.9513
