0, 2017-01-01 00:00:00, 1.25989
1, 2017-01-01 01:00:00, 1.25976
2, 2017-01-01 02:00:00, 1.25964
3, 2017-01-01 03:00:00, 1.25951
4, 2017-01-01 04:00:00, 1.25939
5, 2017-01-01 05:00:00, 1.25927
6, 2017-01-01 06:00:00, 1.25914
7, 2017-01-01 07:00:00, 1.25902
8, 2017-01-01 08:00:00, 1.2589
9, 2017-01-01 09:00:00, 1.25877
10, 2017-01-01 10:00:00, 1.25865
11, 2017-01-01 11:00:00, 1.25852
12, 2017-01-01 12:00:00, 1.2584
13, 2017-01-01 13:00:00, 1.25828
14, 2017-01-01 14:00:00, 1.25817
15, 2017-01-01 15:00:00, 1.25806
16, 2017-01-01 16:00:00, 1.25792
17, 2017-01-01 17:00:00, 1.25778
18, 2017-01-01 18:00:00, 1.25766
19, 2017-01-01 19:00:00, 1.25754
20, 2017-01-01 20:00:00, 1.25741
21, 2017-01-01 21:00:00, 1.25729
22, 2017-01-01 22:00:00, 1.25717
23, 2017-01-01 23:00:00, 1.25704
24, 2017-01-02 00:00:00, 1.25692
25, 2017-01-02 01:00:00, 1.2568
26, 2017-01-02 02:00:00, 1.25667
27, 2017-01-02 03:00:00, 1.25655
28, 2017-01-02 04:00:00, 1.25644
29, 2017-01-02 05:00:00, 1.25647
30, 2017-01-02 06:00:00, 1.25713
31, 2017-01-02 07:00:00, 1.25768
32, 2017-01-02 08:00:00, 1.25654
33, 2017-01-02 09:00:00, 1.2578
34, 2017-01-02 10:00:00, 1.25761
35, 2017-01-02 11:00:00, 1.25855
36, 2017-01-02 12:00:00, 1.26105
37, 2017-01-02 13:00:00, 1.26837
38, 2017-01-02 14:00:00, 1.26596
39, 2017-01-02 15:00:00, 1.2581
40, 2017-01-02 16:00:00, 1.25797
41, 2017-01-02 17:00:00, 1.25609
42, 2017-01-02 18:00:00, 1.25509
43, 2017-01-02 19:00:00, 1.25514
44, 2017-01-02 20:00:00, 1.25492
45, 2017-01-02 21:00:00, 1.25495
46, 2017-01-02 22:00:00, 1.25496
47, 2017-01-02 23:00:00, 1.25462
48, 2017-01-03 00:00:00, 1.25414
49, 2017-01-03 01:00:00, 1.25384
50, 2017-01-03 02:00:00, 1.25371
51, 2017-01-03 03:00:00, 1.25359
52, 2017-01-03 04:00:00, 1.25347
53, 2017-01-03 05:00:00, 1.25357
54, 2017-01-03 06:00:00, 1.25421
55, 2017-01-03 07:00:00, 1.25507
56, 2017-01-03 08:00:00, 1.27521
57, 2017-01-03 09:00:00, 1.29826
58, 2017-01-03 10:00:00, 1.28731
59, 2017-01-03 11:00:00, 1.27825
60, 2017-01-03 12:00:00, 1.25891
61, 2017-01-03 13:00:00, 1.27748
62, 2017-01-03 14:00:00, 1.26199
63, 2017-01-03 15:00:00, 1.25561
64, 2017-01-03 16:00:00, 1.26776
