land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,SOIL_CONCEPTUAL_STORAGE
0.00011131613108250748,0.4295686779574279,0.0,0.0,0.0,0.00011131613108250748,0.5830471963342778
0.00200818686014636,7.7495881883026545,0.0018968690844652926,0.0018968690844652926,0.0,0.00011131777568106722,0.5802506073990998
0.00011682143401503524,0.45081362852733436,0.0,0.0,5.5021126592589995e-06,0.00011131932135577624,0.5741232598592966
0.00012744379238297722,0.49180528352408176,0.0,0.0,1.612306012894036e-05,0.00011132073225403686,0.568077213970109
0.00014282023551442496,0.5511429400113322,0.0,0.0,3.14982253417236e-05,0.00011132201017270136,0.5621113909681164
0.00016258434995251067,0.627412609353999,0.0,0.0,5.1261193067703246e-05,0.00011132315688480742,0.5562247264036356
0.00018638837841423065,0.7192722970463687,0.0,0.0,7.506420427433466e-05,0.00011132417413989599,0.5504161699507977
0.0002139024175863423,0.8254489070084283,0.0,0.0,0.00010257735392202338,0.00011132506366431892,0.5446846852201435
0.0002448136474302172,0.9447352674751742,0.0,0.0,0.00013348782026866967,0.00011132582716154754,0.5390292495737066
0.000278825590824872,1.0759872739608782,0.0,0.0,0.0001674991245123955,0.00011132646631247653,0.5334488539425484
0.00031565740241931847,1.218121144942042,0.0,0.0,0.000204330419643599,0.0001113269827757195,0.5279425026467173
0.00035504318560584535,1.370110786058961,0.0,0.0,0.00024371580741793845,0.0001113273781879069,0.5225092132175935
0.0003967313365648644,1.5309852587863877,0.0,0.0,0.00028540368240088834,0.0001113276541639761,0.5171480162225923
0.009433401675558646,36.40347402487025,0.008992917688149306,0.008992917688149306,0.00032915610207219596,0.0001113278853371439,0.5184459379150185
0.024508804731723077,94.5794175968937,0.024022728384283307,0.024022728384283307,0.00037474818201492776,0.00011132816542484174,0.5215674164768797
0.025035730984712987,96.6128247201629,0.02450239611757666,0.02450239611757666,0.0004220063533028614,0.00011132851383346649,0.5246242767869321
0.009653639060479014,37.253369555347504,0.009071494515269785,0.009071494515269785,0.00047081563683085115,0.00011132890837837883,0.5257449442206835
0.0006324060292390595,2.4404533221799958,0.0,0.0,0.0005210767738919801,0.0001113292553470794,0.5203408134325864
0.000684012755179675,2.639603551535255,0.0,0.0,0.0005726832716555923,0.00011132948352408269,0.5150083881827116
0.0007368134860098014,2.843361442842777,0.0,0.0,0.000625483891515423,0.00011132959449437844,0.5097467170351272
0.0007906269782152446,3.051027577823974,0.0,0.0,0.0006792973883932998,0.0001113295898219448,0.5045548611781749
0.0008452826261966135,3.2619435898874998,0.0,0.0,0.0007339531551465834,0.0001113294710500301,0.49943189425696344
0.0009006199759956853,3.4754902876004827,0.0,0.0,0.0007892907362942615,0.00011132923970142383,0.49437690220808245
0.0009564882587715895,3.691085854374257,0.0,0.0,0.000845159361492859,0.00011132889727873043,0.48938898309651313
0.0010127459432775026,3.9081841214730195,0.0,0.0,0.0009014174980128687,0.00011132844526463388,0.48446724695469934
0.0010692603066157695,4.126272911558898,0.0,0.0,0.0009579324214936052,0.00011132788512216427,0.479610815623756
0.0011259070225756037,4.344872450088132,0.0,0.0,0.0010145798042806493,0.00011132721829495442,0.4748188225967841
0.054426710006147724,210.03254097632922,0.053244140121391774,0.053244140121391774,0.0010712433206753612,0.00011132656408059174,0.4807222555569631
0.013411451623648903,51.75475905815217,0.012172311348140792,0.012172311348140792,0.0011278142684503837,0.00011132600705772791,0.483607193490204
0.19723245542326934,761.1195637375599,0.19593687598066922,0.19593687598066922,0.0011842538837798634,0.00011132555882027275,0.4905434864489741
0.22686942643641964,875.4885624889206,0.2255175303882808,0.2255175303882808,0.0012405707863210839,0.00011132526181775977,0.4972762361428441
0.1117921505391781,431.4056358780409,0.11038404606840371,0.11038404606840371,0.0012967793657327668,0.00011132510504162569,0.503219730746959
0.08460645440361189,326.4961008920315,0.08314221349416022,0.08314221349416022,0.001352915835352475,0.00011132507409919707,0.5086517316943487
0.13126705825705745,506.5592571938195,0.1297467246057729,0.1297467246057729,0.001409008485769292,0.0001113251655152358,0.514280347639189
0.17841806596954443,688.5148807898355,0.17684166426061754,0.17684166426061754,0.0014650763276589753,0.00011132538126791833,0.519892509992818
0.34330359527332666,1324.8077356397544,0.34167113412369066,0.34167113412369066,0.0015211354277457334,0.00011132572189025387,0.5255699909604509
0.407184047307905,1571.3222440130055,0.4054955191539494,0.4054955191539494,0.0015772019679720125,0.00011132618598356325,0.531057154057091
0.7761261517758042,2995.068924012484,0.7743815335497696,0.7743815335497696,0.001633291455740639,0.00011132677029405284,0.5364411487236408
0.6156872908584009,2375.9357516046002,0.6138865456650727,0.6138865456650727,0.001689417722676951,0.00011132747065123869,0.5415525096727793
0.29437014682476054,1135.9736775968256,0.29251322652053036,0.29251322652053036,0.0017455920247122637,0.0001113282795179427,0.5462562434771896
0.24083756204767814,929.391563695556,0.23892441016172983,0.23892441016172983,0.0018018226965924346,0.0001113291893558773,0.5506865836893176
0.11417437530262699,440.59863542159934,0.11220493158538619,0.11220493158538619,0.001858113526636914,0.0001113301906038906,0.554527390542779
0.045690606378547445,176.31993841537786,0.04366481109227448,0.04366481109227448,0.0019144640211200211,0.00011133126515294793,0.5573223222790025
0.20111423074939333,776.0993252398252,0.1990320297539506,0.1990320297539506,0.001970868581838193,0.00011133241360451778,0.5612131792551859
0.17549680947409343,677.2417591090676,0.17335816356133585,0.17335816356133585,0.002027312267198296,0.00011133364555929317,0.5648794934549097
