time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2017-01-01 00:00:00,0.0,283.46774,76.67326,101334.95,0.0047878223,285.05264,-0.17036128,-2.146581,0.0
2017-01-01 01:00:00,0.0,282.7605,0.0,101520.9,0.004748881,283.68216,1.0169606,-1.6001226,0.0
2017-01-01 02:00:00,0.0,282.6634,0.0,101499.125,0.0048656296,282.31216,2.2060626,-1.0598369,0.0
2017-01-01 03:00:00,0.0,262.5796,0.0,101508.17,0.0052004466,281.07043,3.3886352,-0.5186385,0.0
2017-01-01 04:00:00,0.0,257.57104,0.0,101610.734,0.0051237834,279.66006,3.3020415,-1.0969032,0.0
2017-01-01 05:00:00,0.0,251.72966,0.0,101568.67,0.004813971,278.2045,3.2202957,-1.6729589,0.0
2017-01-01 06:00:00,0.0,244.98224,0.0,101533.33,0.004411421,277.1546,3.1368062,-2.2509644,0.0
2017-01-01 07:00:00,0.0,241.64388,0.0,101634.42,0.004261455,276.3309,3.2805724,-1.6670933,0.0
2017-01-01 08:00:00,0.0,241.67393,0.0,101604.695,0.004289024,276.29327,3.4259315,-1.0844591,0.0
2017-01-01 09:00:00,0.0,235.76595,0.0,101504.22,0.004095645,275.5429,3.5669346,-0.503789,0.0
2017-01-01 10:00:00,0.0,243.4938,0.0,101597.42,0.0043026432,277.4727,3.621394,-0.32588524,0.0
2017-01-01 11:00:00,0.0,247.91377,0.0,101618.61,0.004647088,278.3169,3.6739867,-0.13823614,0.0
2017-01-01 12:00:00,0.0,246.49715,0.0,101526.5,0.004808589,279.235,3.7334335,0.038989127,0.0
2017-01-01 13:00:00,0.0,246.84973,0.0,101523.92,0.004774861,278.98593,3.6819432,-0.13442203,0.0
2017-01-01 14:00:00,0.015625,247.95804,0.0,101518.805,0.004711346,278.96674,3.636982,-0.31453294,4.340278e-06
2017-01-01 15:00:00,0.015625,248.75397,0.0,101463.164,0.0048751747,278.93384,3.595493,-0.49185565,4.340278e-06
2017-01-01 16:00:00,0.0,244.52258,78.03812,101527.48,0.004966856,279.65298,3.940411,-0.29840675,0.0
2017-01-01 17:00:00,0.0,244.02394,204.71532,101604.5,0.00512756,281.30463,4.2857265,-0.0974602,0.0
2017-01-01 18:00:00,0.0,256.13443,341.2604,101563.92,0.0051296134,282.68173,4.6270485,0.10065641,0.0
2017-01-01 19:00:00,0.0,258.64044,418.20215,101599.91,0.0047997367,284.3062,5.1445003,-0.48760572,0.0
2017-01-01 20:00:00,0.0,258.9723,472.05133,101559.29,0.004995604,284.82755,5.6567965,-1.0762376,0.0
2017-01-01 21:00:00,0.0,262.52078,466.84802,101403.19,0.0048709773,285.43008,6.170388,-1.6641891,0.0
2017-01-01 22:00:00,0.0,264.55347,393.98593,101432.83,0.004656522,285.7912,5.636192,-2.2661476,0.0
2017-01-01 23:00:00,0.0,263.05698,274.3501,101425.98,0.0044513643,285.25226,5.10131,-2.8621874,0.0
2017-01-02 00:00:00,0.0,247.96689,99.35268,101394.266,0.004246918,284.70044,4.5631466,-3.46425,0.0
2017-01-02 01:00:00,0.0,248.70715,0.0,101474.78,0.004483003,283.39423,4.2648544,-2.6928053,0.0
2017-01-02 02:00:00,0.0,247.90393,0.0,101503.9,0.0045042057,281.90726,3.9619343,-1.9149088,0.0
2017-01-02 03:00:00,0.0,255.90051,0.0,101441.86,0.00465428,281.09384,3.6585467,-1.1478983,0.0
2017-01-02 04:00:00,0.0,253.58041,0.0,101601.445,0.0047622854,279.90735,3.211964,-0.5899005,0.0
2017-01-02 05:00:00,0.06447111,256.96768,0.0,101672.16,0.005028903,280.09503,2.7586873,-0.024599995,1.7908642e-05
2017-01-02 06:00:00,0.0679015,283.4273,0.0,101624.266,0.0052245497,279.34998,2.3155255,0.5277599,1.8861529e-05
2017-01-02 07:00:00,0.1115896,286.94028,0.0,101703.87,0.0053349785,279.72144,2.1234202,0.32292575,3.099711e-05
2017-01-02 08:00:00,0.078125,287.8847,0.0,101640.07,0.0052996473,279.60208,1.9288719,0.10976098,2.170139e-05
2017-01-02 09:00:00,0.17501676,277.2661,0.0,101592.44,0.0052933884,279.61462,1.7260237,-0.10314906,4.8615766e-05
2017-01-02 10:00:00,0.16418669,275.3408,0.0,101710.336,0.0051026503,279.0478,1.3429078,0.6449473,4.5607412e-05
2017-01-02 11:00:00,0.19697048,278.62592,0.0,101751.87,0.0052590617,279.45947,0.9478708,1.3948047,5.4714023e-05
2017-01-02 12:00:00,0.23575936,335.60736,0.0,101692.234,0.0051187035,279.33664,0.55304307,2.1422074,6.548871e-05
2017-01-02 13:00:00,0.09832089,333.80615,0.0,101728.16,0.005240825,279.24878,0.5231527,2.1732244,2.7311358e-05
2017-01-02 14:00:00,0.091993034,331.22845,0.0,101704.19,0.0052173203,279.1263,0.48922718,2.2119863,2.5553622e-05
2017-01-02 15:00:00,0.046740126,312.21036,0.0,101652.31,0.005223143,279.40125,0.45820057,2.2479532,1.2983368e-05
2017-01-02 16:00:00,0.0370633,305.3632,58.10085,101734.27,0.005198442,279.02374,0.650734,2.997837,1.0295361e-05
2017-01-02 17:00:00,0.03125,305.89417,152.87529,101757.516,0.0055121956,279.97742,0.84919167,3.747078,8.680556e-06
2017-01-02 18:00:00,0.015625,313.31024,231.86963,101798.625,0.0056606173,281.2786,1.0429165,4.4996457,4.340278e-06
2017-01-02 19:00:00,0.016068002,317.88638,284.3174,101860.28,0.006065554,282.19598,1.9188752,4.5618696,4.463334e-06
2017-01-02 20:00:00,0.017037388,318.0323,321.13025,101827.21,0.0057960423,282.67026,2.78659,4.641674,4.732608e-06
2017-01-02 21:00:00,0.021638172,322.7998,258.9267,101671.484,0.0058784564,282.72983,3.6648703,4.719265,6.010603e-06
2017-01-02 22:00:00,0.03125,326.27026,218.7696,101797.92,0.005981632,283.3662,3.3650444,5.049761,8.680556e-06
2017-01-02 23:00:00,0.03125,325.84598,152.70184,101769.5,0.006148992,283.1443,3.06892,5.3918114,8.680556e-06
2017-01-03 00:00:00,0.015625,306.21152,77.5081,101670.42,0.0059933765,283.38913,2.771175,5.7226343,4.340278e-06
2017-01-03 01:00:00,0.0,304.32718,0.0,101849.84,0.0060075517,282.51575,1.9391842,5.714732,0.0
2017-01-03 02:00:00,0.0,303.2667,0.0,101816.0,0.005974346,281.87372,1.1029048,5.703539,0.0
