land_surface_water__runoff_depth,land_surface_water__runoff_volume_flux,DIRECT_RUNOFF,GIUH_RUNOFF,NASH_LATERAL_RUNOFF,DEEP_GW_TO_CHANNEL_FLUX,SOIL_CONCEPTUAL_STORAGE
0.00011134575206588999,0.34098259793899055,0.0,0.0,0.0,0.00011134575206588999,0.568596528627758
0.00011137653603097784,0.34107687002567333,0.0,0.0,0.0,0.00011137653603097784,0.5620873991241211
0.00011688574117581159,0.35794812957541006,0.0,0.0,5.478994458873282e-06,0.0001114067467169383,0.5556726913588871
0.0001274651575877441,0.3903462842053633,0.0,0.0,1.602876515804354e-05,0.00011143639242970056,0.5493510356458821
0.00014272729015196684,0.4370846780397176,0.0,0.0,3.126180879663163e-05,0.00011146548135533521,0.5431210821676649
0.00016230446633025877,0.49703735939242,0.0,0.0,5.0810444768485e-05,0.00011149402156177377,0.5369815006873093
0.00018584797907226654,0.5691364560389532,0.0,0.0,7.432595807176201e-05,0.00011152202100050452,0.5309309802643684
0.0002130272635508462,0.6523696540701162,0.0,0.0,0.00010147777604260108,0.00011154948750824513,0.5249682289749583
0.00024352910645992983,0.7457777764645083,0.0,0.0,0.00013195267765134204,0.00011157642880858778,0.5190919736359049
0.00027705688665869576,0.8484524576551964,0.0,0.0,0.00016545403414506836,0.0001116028525136274,0.5133009595328881
0.00031332984598951406,0.9595339104998332,0.0,0.0,0.00020170107986395517,0.00011162876612555888,0.507593950152533
0.0003520823891393584,1.0782087821928033,0.0,0.0,0.00024042821210109913,0.00011165417703825931,0.5019697269183858
0.00039306341145505566,1.20370809578254,0.0,0.0,0.00028138431891621367,0.000111679092538842,0.49642708893072
0.00043603565366205063,1.3353052740775302,0.0,0.0,0.00032433213385285977,0.00011170351980919086,0.49096485271011725
0.0006478450747368058,1.9839454361493143,0.0016706966631361148,0.0001670696663136115,0.0003690476165467926,0.00011172779187640178,0.49293468305875054
0.0010599391777847181,3.2459326718137955,0.001987282263259109,0.0005328675589531339,0.0004153193582495782,0.00011175226058200587,0.4954456655934918
0.001473434732726277,4.512211680614797,0.0,0.0008986654515926562,0.0004629926841719684,0.00011177659696165256,0.4899976659459297
0.0015540934845084745,4.759219134594133,0.0,0.0009303240116049557,0.0005119690194779747,0.00011180045342554412,0.4846286952372225
0.0012384593143786023,3.792628516341248,0.0,0.0005645261189654333,0.0005621093584813949,0.00011182383693177424,0.47933760706986994
0.0009238092060746037,2.8290514657520878,0.0,0.0001987282263259109,0.0006132342254107558,0.00011184675433793702,0.47412327167606805
0.0007770440288108299,2.379601257712146,0.0,0.0,0.0006651748164082597,0.00011186921240257019,0.46898457567647756
0.0008296637247349148,2.5407425701201536,0.0,0.0,0.0007177725069483332,0.00011189121778658158,0.46392042184249227
0.0008827911564610973,2.70343876064119,0.0,0.0,0.0007708783794064469,0.00011191277705465037,0.45892972886195543
0.0009362866666862294,2.867262146052813,0.0,0.0,0.0008243527700096153,0.00011193389667661404,0.4540114311082756
0.0009900194174568288,3.031812051300434,0.0,0.0,0.0008780648344279985,0.00011195458302883043,0.4491644784128906
0.0010438669736895923,3.196713534080381,0.0,0.0,0.0009318921312940681,0.00011197484239552429,0.4443878358410327
0.0010977149039319819,3.3616161622185614,0.0,0.0,0.0009857202229618717,0.00011199468097011017,0.43968048347074656
0.0011514563977005885,3.5261928418165187,0.0,0.0,0.0010394422928440854,0.0001120141048565031,0.4350414161751129
0.0012049918987592067,3.690138694210877,0.0,0.0,0.0010929587786888033,0.00011203312007040336,0.4304696434076303
0.002201082047471483,6.740541609342802,0.009428525536944902,0.0009428525536944902,0.0011461770211814216,0.00011205247259557134,0.44265568744966055
0.0060501342734005925,18.52778812076338,0.028533450074560176,0.004739050114844998,0.001199010927279537,0.0001120732312760583,0.46227353033310564
0.015590670922435745,47.744501933025106,0.05691845286797466,0.01422709296279297,0.001251482058542997,0.00011209590109977813,0.485886968455285
0.027399154113313354,83.90652160092975,0.0415384542420305,0.025983276127555015,0.0013037574946161443,0.00011212049114219242,0.5057309369176426
0.04254068797411088,130.275596817923,0.09039707881008752,0.04107247715841378,0.001356063823149258,0.00011214699254784759,0.5291278030139867
0.05639865730192211,172.71391436379272,0.10099878715455429,0.05487786633113303,0.0014086154671718195,0.00011217550361726615,0.5512077442923946
0.07533451282044963,230.702630494463,0.12442276933611914,0.0737606941427526,0.0014616127533056851,0.00011220592439133874,0.5723452771911821
0.09568888324391825,293.03537312392376,0.16643936622623365,0.09406138782243403,0.001515257246549543,0.00011223817493467503,0.5926191410491115
0.11567585283108152,354.2429961208528,0.14139687035355522,0.11399385639335761,0.001569724329456598,0.00011227210826731043,0.6104388676372959
0.1281148485671354,392.33588249627326,0.13181757179518744,0.12637737370077914,0.001625167334287039,0.0001123075320692298,0.6263644983841143
0.12230397825377996,374.5408106684592,0.059971989066789716,0.12050992455064166,0.001681709521172809,0.00011234418196550323,0.6382137379936076
0.10438942557012987,319.6797081867845,0.06074624155600647,0.10253760420084922,0.0017394395314895513,0.0001123818377911017,0.6491550444086681
0.07653484884261555,234.3785111423002,0.03979978581392604,0.07462402500702382,0.0017984034811590972,0.00011242035443262352,0.6577279197475746
0.05552111468388928,170.02654860311287,0.02190057069893237,0.05355004169235708,0.001858613489105254,0.00011245950242694697,0.6634836113194263
0.03844750571617374,117.74073226985053,0.01948449534035397,0.03641494663587995,0.0019200599578162428,0.00011249912247754329,0.6684508670282017
0.028465493754835466,87.17205490152999,0.018686016897669383,0.0263702532859033,0.001982701309205456,0.00011253915972670971,0.6729658775027002
